policy_id,customer_id,age,gender,marital_status,number_of_dependents,annual_income_gbp,health_status,smoking_status,policy_type,sum_assured_gbp,monthly_premium_gbp,distribution_channel,policy_start_date,months_in_arrears,policy_status
POL-DCA7D13A,6a-be44-4559-8032-29dfe1678872,35,Female,Married,2,98000,Good,Non-smoker,Whole of Life (Flexible Premium),520000,120.2,Bancassurance,2016-01-17,3,Claimed
POL-BE8F61A9,1b-3e98-42fc-a6cb-82dbd03e6747,32,Male,Married,3,125000,Good,Former smoker,Whole of Life (Flexible Premium),420000,140.5,Direct,2013-11-16,0,Active
POL-65ABDDB1,c2-c4ab-427f-b710-9619dffd2ff2,36,Male,Married,1,74000,Excellent,Non-smoker,Term Assurance,200000,96.5,Online,2021-08-24,0,Active
POL-0B785751,d8-5004-49ec-96b6-395a297a6daf,33,Female,Divorced,0,82000,Excellent,Non-smoker,Term Assurance,250000,322.8,Direct,2021-04-28,0,Active
POL-8323B57A,b7-d323-4cae-a269-6303fc3724c4,34,f,Married,1,82000,Good,Non-smoker,Term Assurance,280000,90.4,IFA,2012-09-13,0,Active
POL-FA0AE3E9,a3-bf8e-4e1e-bbbc-c121e6cf6d77,54,Female,Married,1,70000,Excellent,Non-smoker,Term Assurance,120000,72.9,Direct,2013-12-20,0,Active
POL-A9AF9415,04-9a5d-460f-b70b-df4624e31708,52,Female,Married,3,130000,Excellent,Non-smoker,Whole of Life (Flexible Premium),100000,310.9,Online,2015-04-23,0,Active
POL-F725B690,2f-9840-4fa8-a54d-e1177ae02c17,36,Male,Single,0,42000,Excellent,Non-smoker,Term Assurance,100000,58.0,Bancassurance,2007-06-04,0,Active
POL-A5B37890,26-e1d9-42ae-b4c3-252538aa9e8b,51,Male,Married,3,90000,Excellent,Current smoker,Whole of Life (Flexible Premium),750000,312.0,Bancassurance,2001-08-22,0,Active
POL-F30F27C8,b6-da7e-4d15-bdcb-bd4fafb32e58,34,Female,Married,3,94000,Excellent,Non-smoker,Term Assurance,120000,52.0,Direct,2016-07-21,0,Active
POL-E9978683,70-201b-49c1-8437-2d3b70c8b55f,46,Male,Married,2,42000,Fair,Current smoker,Whole of Life,520000,213.6,Bancassurance,2009-10-07,1,Active
POL-7754765E,0c-ebba-4ce0-858c-7ba6e648c41d,41,Female,Widowed,1,72000,Fair,Non-smoker,Term Assurance,300000,113.1,IFA,2008-11-17,0,Active
,72-0d4d-4f13-b374-0c2df41b6c89,65,Male,Widowed,1,190000,Fair,Current smoker,Term Assurance,300000,686.3,IFA,2005-12-14,0,Active
POL-36177C39,d1-af3b-4e8d-8da4-9e3de034cc29,59,Female,Married,3,72000,Good,Non-smoker,Investment-Linked Life,700000,268.0,IFA,2006-03-02,0,Active
POL-62C513B0,21-17df-4861-83a5-db9b7be25a50,42,Female,Married,3,99000,Good,Non-smoker,Term Assurance,250000,197.4,IFA,2021-03-28,0,Active
POL-35395DDA,7a-3fe5-4ac0-a54a-e4f7987a87d5,47,Male,Married,2,160000,Good,Former smoker,Whole of Life (Flexible Premium),650000,120.8,Direct,2012-01-18,0,Active
POL-218FA2F0,2a-6bc9-47b2-8299-64dd79e55abb,37,Female,Married,2,64000,Good,Non-smoker,Term Assurance,200000,24.7,Bancassurance,2007-05-20,0,Active
POL-80A51EDD,ca-9504-4125-a3dd-a00b50825ccd,30,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,110000,96.1,IFA,2006-04-14,0,Active
POL-5B6BEA43,08-bb72-4a07-a58c-2e069ea3db7b,30,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,100000,49.0,Direct,2001-07-31,0,Active
POL-BF275D12,14-2716-4306-8531-207d93760fa1,52,Female,Single,0,42000,Good,Non-smoker,Term Assurance,120000,62.0,Bancassurance,2005-09-28,0,Active
POL-13C187D8,d2-da06-4388-a96a-c3e40766716d,31,Male,Single,0,62000,Excellent,Non-smoker,Term Assurance,100000,55.4,Bancassurance,2020-10-31,0,Active
POL-BA98744B,65-91b3-4058-9e67-21d9af5a8ebe,58,Male,Married,2,105000,Good,Non-smoker,Whole of Life (Flexible Premium),700000,265.0,Direct,2011-01-12,1,Active
POL-F7A8A29D,e4-2faf-41b0-9d28-4b4f972d3ef0,36,Female,Married,0,82000,Excellent,Non-smoker,Whole of Life,150000,52.0,IFA,2006-12-06,0,Active
POL-ADBDA169,09-3626-431b-bba7-598a8157002a,39,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,70.8,Direct,2014-12-07,0,Active
POL-FD3AEE96,bd-fe68-4ebb-8449-16ed36a1b12c,41,Male,Single,0,76000,Excellent,Non-smoker,Term Assurance,300000,110.4,Bancassurance,2006-09-16,0,Active
POL-399B0A3D,9c-b6b5-46b2-8e9b-1f86990e0f6d,40,Male,Divorced,2,76000,Good,Non-smoker,Whole of Life (Flexible Premium),750000,233.6,Direct,2001-10-01,0,Active
POL-C8CA8D1C,b4-db27-49b3-8095-be36f5ca76f6,52,Female,Divorced,0,42000,Good,Non-smoker,Term Assurance,300000,91.0,Bancassurance,2017-06-01,0,Active
POL-9E487345,98-5ff6-4767-b513-9ba3b0698451,46,Female,Married,2,42000,Excellent,Non-smoker,Whole of Life (Flexible Premium),700000,115.8,Direct,2000-11-15,2,Matured
POL-4A9AAD06,2a-87a6-4581-893b-b828d8e966ac,33,Female,Married,0,164000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,42.6,Direct,2018-03-07,2,Active
POL-4EF50F8F,49-f894-4286-a159-2a6fe85b3aa4,34,Female,Married,2,42000,Excellent,Non-smoker,Term Assurance,400000,37.5,Direct,2002-04-03,0,Active
POL-D97D0F57,c7-dbfb-482b-8bce-9bda626bed67,45,Male,Divorced,2,42000,Good,Non-smoker,Whole of Life,500000,127.9,Direct,2013-01-02,2,Active
POL-429EADF3,c5-5768-4a17-a1d9-031980a83410,31,Male,Married,2,76000,Excellent,Non-smoker,Whole of Life (Flexible Premium),600000,427.0,Direct,2020-09-28,12,Lapsed
POL-8585D8AC,71-2238-4491-902f-d0d1cf5cc975,63,Male,Married,1,78000,Fair,Current smoker,Whole of Life,420000,671.7,Direct,2016-09-25,1,Active
POL-B0CFA072,5e-b9c1-4bb2-8c80-6ae5096f68fb,49,Female,Married,1,77000,Good,Non-smoker,Term Assurance,300000,74.6,IFA,2006-12-31,1,Active
POL-DE94684D,da-a983-4a0b-abb7-45e429aaebaa,31,Male,Married,2,142000,Excellent,Non-smoker,Term Assurance,100000,60.6,Direct,2020-11-26,0,Active
POL-99F04EB9,83-ca5e-458d-bb84-ce1f7854bd52,130,Male,Married,3,90000,Fair,Current smoker,Whole of Life (Flexible Premium),600000,205.7,Bancassurance,2014-04-12,0,Active
POL-24CB9BBC,50-8090-4863-af07-278366c236b5,26,Female,Widowed,0,74000,Good,Non-smoker,Term Assurance,150000,90.1,Direct,2000-02-17,0,Matured
POL-6D89AC12,77-00fe-420b-b516-b9b4cb6b1217,48,Female,Married,2,98000,Excellent,Non-smoker,Term Assurance,300000,111.2,Direct,2023-09-10,0,Claimed
POL-0E44C15A,59-0c1f-4e2b-b83a-b351a9c00341,33,Male,Married,3,42000,Good,Former smoker,Whole of Life,650000,422.3,IFA,2012-04-05,12,Lapsed
POL-CFC0F37D,5a-2bc4-4178-95b9-719e8a845ba4,36,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,120000,63.8,Direct,2010-05-20,0,Active
POL-F9643BCD,3c-8ed7-4102-9ecc-ee87108b7c1e,26,Male,Married,2,61000,Good,Former smoker,Whole of Life,250000,120.3,Online,2016-10-03,0,Active
POL-B7E1D806,9e-a637-43ee-8b03-7772c30fda8d,52,Female,Married,3,150000,Good,Non-smoker,Term Assurance,500000,530.0,Direct,2005-06-13,1,Active
POL-AA8EF411,6a-d1fe-47fe-92fa-a5d22a92b6ce,52,Female,Widowed,2,72000,Good,Non-smoker,Whole of Life,700000,530.6,Direct,2004-09-13,1,Active
POL-D3A67F3D,5f-f522-4049-97df-13e41f7eb644,40,Female,Married,0,142000,Excellent,Non-smoker,Term Assurance,250000,65.1,Bancassurance,2021-07-10,12,Lapsed
POL-2F155E6F,c6-464d-4228-8404-139e26a36a41,47,Male,Divorced,2,52000,Fair,Former smoker,Term Assurance,200000,113.6,Online,2013-11-20,0,Active
POL-810868E8,09-e92c-49d2-b8bd-ae2319a401d0,55,Female,Widowed,0,76000,Fair,Non-smoker,Term Assurance,150000,65.5,Bancassurance,2021-07-09,0,Active
POL-A3175225,8c-b4b4-42c6-9a84-48fc69faaf4e,42,Female,Married,2,152000,Excellent,Non-smoker,Term Assurance,120000,56.9,Bancassurance,2017-12-15,0,Active
POL-78A830E2,c4-9ca7-4583-8268-e3cfbbcd707d,47,Female,Married,2,152000,Good,Non-smoker,Term Assurance,300000,114.3,Direct,2000-05-05,0,Matured
POL-506BC259,91-b4ec-4169-b6d7-51fd5c5955ab,32,Female,Married,0,76000,Good,Non-smoker,Term Assurance,130000,40.1,Direct,2017-11-10,0,Active
POL-5F6DF675,50-f49a-4d81-a003-3885b057d2f2,65,Male,Married,1,52000,Fair,Non-smoker,Whole of Life,900000,320.0,IFA,2005-10-09,0,Active
POL-AED99750,e7-da14-47d8-9c2e-8da3c4506439,52,Male,Married,2,178000,Excellent,Non-smoker,Whole of Life (Flexible Premium),900000,143.1,Bancassurance,2005-03-20,0,Active
POL-26FD9D55,7d-3756-4e8f-a488-71ec4f1139a4,37,Male,Divorced,2,76000,Excellent,Non-smoker,Whole of Life (Flexible Premium),200000,309.6,Direct,2008-12-06,0,Active
POL-36DD3F5D,01-b730-42af-a940-3b101e2fc6ff,52,Male,Married,2,58000,Good,Current smoker,Investment-Linked Life,150000,214.4,Direct,2010-08-31,0,Active
POL-D9EB6F1B,02-4359-4564-b982-08fef9490505,29,Male,Single,0,42000,Excellent,Non-smoker,Term Assurance,120000,60.4,Direct,2021-02-17,0,Active
POL-14CDF599,8c-cd5c-4a15-befc-1d793a7b7dd2,27,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,100000,46.0,Online,2018-03-19,0,Active
POL-3F17F4C9,94-d507-4d7b-b21c-cec92ca7e00e,29,Male,Single,0,54000,Excellent,Former smoker,Investment-Linked Life,300000,32.5,Direct,2007-03-26,0,Active
POL-3F467113,c6-af06-4d41-8422-8d87bd34df1f,40,Female,Married,1,72000,Good,Non-smoker,Term Assurance,200000,120.0,IFA,2001-01-06,0,Active
POL-469A984B,d3-8d5c-43ac-a498-65dd3ca81753,55,Female,Widowed,1,72000,Fair,Non-smoker,Term Assurance,170000,71.2,Direct,2016-09-09,0,Active
POL-A1B74D9B,81-964f-44e5-a24d-5d12ee81ef29,48,Male,Married,3,152000,Excellent,Former smoker,Whole of Life (Flexible Premium),600000,128.7,Direct,2000-07-15,0,Active
POL-A2F24BB1,ff-2366-4dc2-affa-7b087612ac30,26,Female,Single,0,54000,Excellent,Current smoker,Term Assurance,100000,65.6,Direct,2013-07-11,0,Active
POL-A2FDABB7,ae-efb0-4f3d-9e10-843508805119,50,Male,Married,2,154000,Good,Non-smoker,Whole of Life,220000,95.9,Direct,2019-07-17,1,Active
POL-8261865A,a1-0752-4a72-8741-120f63e1434e,29,Female,Married,0,48000,Fair,Non-smoker,Term Assurance,150000,52.3,Bancassurance,2023-05-20,0,Active
POL-E7990975,6e-8834-4b0a-b0ef-be2cc127ef1a,52,Female,Married,3,190000,Excellent,Non-smoker,Whole of Life,550000,316.3,Direct,2005-04-07,0,Active
POL-5E4A2D7F,93-8c49-4fb1-b9fc-bd2764c1df88,41,Male,Married,1,98000,Fair,Current smoker,Term Assurance,300000,158.4,Bancassurance,2002-05-06,0,Matured
POL-6B431B74,e0-5816-464e-885e-8e02949c642c,48,Male,Married,2,72000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,120.9,Direct,2019-05-25,1,Active
POL-8532AF88,eb-aea8-427d-b1c5-ed993e9b680d,47,Female,Single,0,42000,Good,Non-smoker,Term Assurance,100000,55.4,Bancassurance,2015-11-08,0,Active
POL-410E7CBE,04-1734-42aa-8810-ace23dd11e55,52,Female,Married,1,98000,Fair,Former smoker,Whole of Life,300000,41.5,Direct,2006-06-04,0,Active
POL-5B9535E2,d5-dea4-494a-a65f-17470a4a5456,34,_RARE_,Married,2,109000,Good,Non-smoker,Whole of Life (Flexible Premium),450000,210.1,Online,2007-06-26,12,Lapsed
POL-12C42AF2,7e-5dea-4ac9-8469-eebe8e98180c,52,Male,Married,2,190000,Fair,Current smoker,Investment-Linked Life,200000,78.2,Bancassurance,2001-09-07,0,Matured
POL-AD3F5790,c4-b5aa-4dc6-a777-ddb4bc6c4b52,26,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,100000,24.8,Direct,2020-10-12,0,Active
POL-101061E3,a7-ed57-4c84-bea7-338a4d532560,38,Male,Single,0,54000,Excellent,Non-smoker,Term Assurance,200000,25.0,IFA,2010-05-06,0,Active
POL-B7CD5A17,00-d57b-4441-87cc-3d832f9ee523,39,Male,Divorced,2,64000,Good,Non-smoker,Term Assurance,200000,95.3,IFA,2001-08-29,0,Matured
POL-1D712AA4,b5-8ead-4a06-82fb-f0615d71c4b9,42,Female,Married,2,97000,Good,Non-smoker,Whole of Life,500000,114.2,IFA,2010-08-21,0,Active
POL-6BD42C74,a1-02d9-4301-b831-b07cf70ed43d,46,Male,Single,0,76000,Excellent,Non-smoker,Term Assurance,250000,58.8,Online,2003-11-20,0,Claimed
POL-8EC07725,33-a255-49f0-a320-75134752cb3a,32,Male,Single,0,78000,Excellent,Former smoker,Whole of Life (Flexible Premium),180000,56.6,Direct,2019-07-31,2,Active
POL-23B6065C,42-307f-499e-8d04-8c5b2a5b47fa,29,Female,Single,0,48000,Good,Non-smoker,Term Assurance,110000,55.3,Bancassurance,2012-06-07,2,Active
POL-7F9F9BBA,ac-55e5-456b-9382-599e34339a19,39,Female,Divorced,2,62000,Excellent,Non-smoker,Whole of Life (Flexible Premium),750000,115.9,Direct,2009-01-27,0,Active
POL-9117D939,32-66f8-4a64-9a0d-e33599f3e9c0,33,Male,Married,3,77000,Excellent,Non-smoker,Term Assurance,260000,118.9,IFA,2001-10-09,0,Active
POL-15061046,f4-d230-4425-a60d-27ece6c7dfa6,48,Male,Married,2,120000,Good,Non-smoker,Whole of Life,1200000,534.1,Online,2018-07-14,0,Active
POL-E86CEC9D,d7-4eec-49c0-8ef9-8607fb21a8ed,32,Male,Single,0,66000,Excellent,Non-smoker,Term Assurance,200000,31.0,Direct,2022-12-06,12,Lapsed
POL-DAE95324,51-f35d-46e6-b962-a3771dfbf711,27,Female,Single,0,54000,Good,Non-smoker,Term Assurance,180000,71.7,IFA,2013-08-15,9,Lapsed
POL-DAC409ED,8e-d012-4035-8298-9bf156e1eb97,32,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,180000,70.9,Online,2016-01-23,0,Active
POL-DE39808C,04-239f-4a7a-9570-eb132a47ba7d,63,Male,Widowed,1,62000,Good,Non-smoker,Whole of Life,400000,151.1,Bancassurance,2001-07-30,1,Matured
POL-9079CD7D,4a-6de5-4a0d-89d5-99f5bf984459,31,Female,Single,0,74000,Excellent,Non-smoker,Term Assurance,150000,75.9,IFA,2002-11-28,0,Active
POL-E2560273,74-dc71-4d11-929f-e8c569d982e3,48,Female,Married,3,115000,Excellent,Non-smoker,Term Assurance,600000,541.4,Bancassurance,2003-01-07,0,Active
POL-C46B537C,b4-26fb-4a81-a024-a0ace2193c3b,26,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,95.6,Direct,2004-11-10,0,Active
POL-15DC1C82,5a-7b65-46bf-adf9-3de95041ef9d,33,Female,Single,0,64000,Good,Non-smoker,Term Assurance,200000,52.8,Bancassurance,2001-12-03,0,Active
POL-454BB02B,d0-1da5-403b-bd2b-5b0dea7f1b46,60,Female,Married,2,88000,Good,Non-smoker,Whole of Life,900000,583.9,Direct,2020-06-05,0,Active
POL-5486F442,76-683d-43a5-8dd5-41fcd0f1b575,33,male,Widowed,1,78000,Excellent,Non-smoker,Term Assurance,230000,78.0,Online,2009-01-23,0,Active
POL-5A58ABFB,ad-64cc-4b3c-9407-aca8bcb1b6b8,26,Female,Single,0,58000,Good,Non-smoker,Term Assurance,100000,63.6,Direct,2002-12-12,0,Active
POL-5FCA985C,df-2b55-4340-b47e-f14e25faabbb,45,Female,Married,2,105000,Good,Non-smoker,Whole of Life,800000,130.2,IFA,2009-12-10,3,Active
POL-E878477D,96-4775-4444-bcc4-9f9757f01203,53,Male,Married,2,160000,Fair,Former smoker,Whole of Life,800000,100.7,IFA,2001-04-07,0,Active
POL-B77B2693,84-7a6a-4b0b-bbb3-bccd2336b388,32,Male,Married,3,120000,Excellent,Former smoker,Whole of Life,900000,131.2,Bancassurance,2000-04-11,0,Matured
POL-AEB20319,ef-e8f0-4aa7-a8f0-f11cd09534bd,30,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,120000,56.1,Bancassurance,2023-11-04,0,Active
POL-672B0BA6,d9-448d-47a5-96ca-0f5f3e6cd9f2,33,Female,Single,0,78000,Excellent,Current smoker,Term Assurance,260000,325.9,Direct,2018-10-16,0,Active
POL-6924A548,47-49af-48f0-a4ed-5e32434063de,26,Male,Married,2,64000,Fair,Former smoker,Term Assurance,200000,90.5,IFA,2007-12-16,0,Active
POL-72E0347A,ea-602d-4cc6-a00c-ee593fbb7611,36,Female,Married,2,82000,Excellent,Non-smoker,Term Assurance,100000,113.4,IFA,2010-11-14,0,Active
POL-FFA72F67,ed-1071-4e36-acd4-8eb9cd46d080,31,Female,Single,0,78000,Excellent,Non-smoker,Term Assurance,140000,33.4,Direct,2016-08-23,0,Active
POL-DBB29A2F,73-44ee-4274-9203-5d9fff8c74ce,26,Female,Married,0,56000,Fair,Non-smoker,Term Assurance,170000,58.8,Bancassurance,2019-03-24,0,Active
POL-BAECBB19,f7-c151-42c3-b50e-fac8c6b23572,51,Male,Married,3,165000,Good,Non-smoker,Whole of Life (Flexible Premium),100000,241.6,Bancassurance,2020-03-10,0,Active
POL-5A39BD5A,15-dda8-4a79-8852-125cb544e7f9,39,Female,Married,0,65000,Fair,Non-smoker,Term Assurance,300000,41.6,Online,2022-10-21,0,Active
POL-2CBD1BDB,9c-116d-4e57-90c6-cf97281a67c0,29,Female,Single,0,51000,Good,Non-smoker,Term Assurance,100000,50.5,Direct,2013-11-13,8,Active
POL-225597DF,77-8e2a-4d24-ad14-bf2c103fb3a0,47,Female,Married,2,190000,Excellent,Non-smoker,Whole of Life,420000,120.5,Online,2005-01-26,0,Active
POL-73FFBE0A,3b-b896-4a90-98b5-72f5da12ccdc,39,Male,Single,0,56000,Good,Non-smoker,Term Assurance,150000,60.9,Direct,2012-02-19,0,Active
POL-EF1BD556,71-b203-4dde-a678-dc0f6ff438fa,41,Male,Divorced,3,120000,Good,Current smoker,Whole of Life (Flexible Premium),500000,217.1,IFA,2022-02-08,1,Active
POL-85F7EB14,30-7b6e-4ec6-84ff-d8740531c986,65,Male,Widowed,1,86000,Fair,Non-smoker,Whole of Life (Flexible Premium),900000,262.1,Direct,2023-02-10,0,Active
POL-1209A717,c7-4be1-474c-8f3a-f1fedc2c5c62,58,Female,Married,3,130000,Fair,Non-smoker,Term Assurance,700000,420.5,Direct,2017-03-24,0,Active
POL-A434D465,52-bd98-4bee-b0c9-2244e0c50f06,41,Male,Married,3,120000,Excellent,Current smoker,Whole of Life,520000,120.2,Direct,2023-12-23,0,Active
POL-AC0A2A1D,d2-7c83-417b-8ab3-bb65554e2f8f,58,Female,Married,3,120000,Excellent,Former smoker,Whole of Life (Flexible Premium),1200000,580.0,Bancassurance,2023-11-03,0,Claimed
POL-C5A2127B,f6-f58b-47a1-80a9-82312614aa8f,26,Male,Single,0,72000,Excellent,Non-smoker,Term Assurance,160000,58.1,Bancassurance,2013-12-22,0,Active
POL-CFEF8811,a5-149e-442c-944e-886a7b821b7d,60,Female,Married,0,58000,Good,Non-smoker,Term Assurance,150000,65.5,Bancassurance,2019-01-12,1,Active
POL-47026622,c7-bf81-4a9c-ba9e-e2a7529b76ca,31,Female,Married,2,58000,Excellent,Non-smoker,Whole of Life,300000,130.6,IFA,2024-01-03,1,Active
POL-37AA24E0,e5-c17f-4530-8f75-38c5735d3db5,41,Female,Divorced,1,74000,Excellent,Non-smoker,Whole of Life,700000,89.2,IFA,2013-03-06,6,Lapsed
POL-6BE137DA,21-0936-4e64-96c6-ee52f39bb17a,35,Female,Married,0,61000,Good,Non-smoker,Term Assurance,200000,116.8,Online,2023-12-01,0,Active
POL-73A30EAA,6e-2b10-422f-8904-2d118743667c,50,Female,Married,2,145000,Good,Non-smoker,Whole of Life,1200000,325.5,Bancassurance,2014-03-06,0,Active
POL-20059E21,56-60ee-4771-9493-8889b4cce78a,48,Male,Widowed,1,71000,Excellent,Non-smoker,Whole of Life (Flexible Premium),720000,328.8,Direct,2001-11-16,0,Active
POL-805BDE24,5c-1ad4-4d05-a947-8c673aa19b31,48,Female,Married,2,190000,Good,Non-smoker,Whole of Life,600000,118.4,IFA,2004-06-30,0,Active
POL-78E39679,cb-53a5-4689-b139-60a1c10f3c27,42,Male,Married,3,42000,Good,Non-smoker,Whole of Life (Flexible Premium),500000,90.8,Bancassurance,2010-11-01,0,Active
POL-21D78E33,ee-fbd8-4c8d-8b8d-540f68d6289f,52,Female,Married,2,115000,Good,Non-smoker,Investment-Linked Life,350000,166.8,Direct,2019-12-04,0,Active
POL-CA9CA62C,1a-76d5-4218-857f-f3b6a11578a9,26,Male,Divorced,0,62000,Excellent,Non-smoker,Term Assurance,250000,69.9,Bancassurance,2010-03-22,2,Active
POL-BFE2E188,a4-fd70-47fe-af3e-4567eb94ec66,46,Female,Married,2,86000,Good,Non-smoker,Investment-Linked Life,550000,110.9,Direct,2005-11-09,0,Active
POL-AC6DD79C,01-28fc-47b8-8b5d-77899e4d375c,36,Female,Married,2,86000,Excellent,Non-smoker,Term Assurance,250000,114.7,Direct,2002-02-24,0,Active
POL-30BF216E,69-d94b-4942-912c-3e7649e3ff6a,59,Male,Widowed,0,74000,Excellent,Non-smoker,Term Assurance,180000,70.9,Bancassurance,2016-08-17,0,Active
POL-F88EE6FB,b6-bd2b-42e7-aed1-c4a358be0e02,26,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,150000,56.5,IFA,2021-01-25,0,Active
POL-FECA554A,f9-be3b-4ae3-9f0e-e1737c29d92a,55,Female,Married,3,42000,Fair,Non-smoker,Term Assurance,300000,317.8,Bancassurance,2012-01-07,0,Active
POL-25514A63,e9-1a03-49b1-a515-0fec6063eb05,32,Female,Married,2,62000,Fair,Non-smoker,Whole of Life (Flexible Premium),900000,265.8,IFA,2017-09-19,0,Active
POL-B3E9469B,2b-2d7c-44c3-9a06-811aa766bf4f,52,Female,Widowed,2,82000,Excellent,Non-smoker,Term Assurance,220000,95.3,Online,2022-09-15,0,Active
POL-988DE327,a5-474e-40c3-840b-aea4b3ee8e15,39,Male,Married,3,123000,Excellent,Non-smoker,Whole of Life (Flexible Premium),420000,140.9,Direct,2007-10-29,0,Active
POL-AC5DEB05,89-79e2-4d30-aa4b-ba6853cc0f67,65,Female,Married,2,154000,Fair,Former smoker,Term Assurance,900000,267.0,IFA,2009-09-16,2,Active
POL-000BD632,29-1f86-45ee-826e-4b6b9a9cddf2,39,Male,Married,2,86000,Excellent,Non-smoker,Investment-Linked Life,120000,210.2,Direct,2020-09-10,2,Active
POL-41FE764C,f7-9e7f-47bf-adc4-e643aae17efe,55,Male,Married,2,60000,Good,Former smoker,Whole of Life (Flexible Premium),1200000,158.4,Bancassurance,2009-03-14,0,Active
POL-7D5FF053,1c-63fe-4f55-a9f5-c4c02af1e161,34,Male,Single,0,52000,Excellent,Non-smoker,Term Assurance,150000,120.4,Online,2002-01-10,0,Active
POL-0CDF24AB,f8-ab3a-467a-8935-01ff5f6b6806,58,Male,Widowed,0,155000,Good,Non-smoker,Term Assurance,100000,61.9,Online,2004-09-26,1,Active
POL-B00A235A,5b-9486-46f3-9456-0de14deb4566,36,Male,Married,2,58000,Good,Current smoker,Term Assurance,100000,55.4,Direct,2005-04-23,2,Active
POL-7D00FF62,72-7e9f-4828-a2db-f65666875059,46,M,Single,0,98000,Good,Former smoker,Term Assurance,200000,159.2,IFA,2008-04-06,0,Active
POL-C6A5CA68,58-a76d-4277-ad37-b4d3eb999827,53,Male,Single,0,66000,Good,Current smoker,Investment-Linked Life,250000,59.0,Direct,2016-09-10,0,Active
POL-64468646,f0-31f6-45bb-a7a8-83975b4fc43b,40,Male,Married,2,125000,Excellent,Non-smoker,Whole of Life,720000,652.1,Online,2003-04-12,0,Active
POL-29F46E02,36-fb4e-4f2e-bb5a-5de670026ed0,0,Male,Single,0,68000,Excellent,Non-smoker,Term Assurance,260000,64.9,Direct,2015-02-06,1,Active
POL-60351941,65-ccb2-4852-80ce-f185df9af3c0,48,Male,Widowed,1,77000,Good,Non-smoker,Whole of Life (Flexible Premium),300000,24.9,Direct,2009-03-03,12,Lapsed
POL-1CACD47A,b5-2971-4930-ad9e-1a45d5874615,51,Male,Widowed,3,90000,Good,Former smoker,Whole of Life,1200000,325.8,IFA,2023-03-19,0,Active
POL-AAD9CDB5,43-4711-4f95-917f-d2c85b5b2cf4,43,Male,Married,2,110000,Good,Non-smoker,Whole of Life (Flexible Premium),350000,96.8,IFA,2001-07-19,2,Active
POL-B8A5F7C5,3c-8c46-474c-a8ac-353579e2b1e3,39,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,120000,52.3,Direct,2004-03-26,0,Matured
POL-3E1B2212,cb-1864-490e-98b1-8268fb833053,65,Male,Married,2,115000,Good,Former smoker,Whole of Life (Flexible Premium),300000,100.7,IFA,2002-08-28,6,Lapsed
POL-C5F927AA,51-d838-4714-8e04-6937a626f86f,43,Female,Married,2,98000,Good,Non-smoker,Term Assurance,360000,214.3,Bancassurance,2006-12-26,0,Active
POL-26228B3D,39-60d5-43be-b415-9a18df16d94b,55,Female,Single,0,64000,Excellent,Non-smoker,Term Assurance,120000,56.9,IFA,2019-07-21,1,Active
POL-77762A61,71-d89b-409c-a7ec-292c2eed9ea2,26,Female,Single,0,78000,Good,Non-smoker,Term Assurance,250000,91.7,Online,2023-08-10,0,Active
POL-2D8B0A8D,42-26da-48ef-b3e4-3ddea0f4a93e,26,Female,Married,0,42000,Excellent,Non-smoker,Term Assurance,300000,71.6,IFA,2011-10-19,0,Active
POL-D5E5CF5C,08-2b5b-4d61-9134-3074b4a02e29,55,Female,Married,2,42000,Excellent,Non-smoker,Term Assurance,350000,180.9,Direct,2023-11-08,0,Active
POL-8345F03E,14-2d1d-47d7-98b2-addd5529cf15,51,Male,Married,0,88000,Excellent,Non-smoker,Investment-Linked Life,700000,219.0,IFA,2024-05-10,6,Lapsed
POL-DC923282,54-bc4b-45b8-8ce2-140b16487479,29,Male,Single,0,52000,Good,Non-smoker,Term Assurance,180000,38.1,Bancassurance,2011-01-02,1,Active
POL-EAA5B324,e7-7b37-4812-aced-94aeb34559ab,65,Male,Single,0,48000,Fair,Former smoker,Term Assurance,100000,120.9,Direct,2023-07-08,1,Active
